DocID,TokenID,Token,Tag
S0370269304009189,S0370269304009189-196,parity,I
S0370269304009189,S0370269304009189-197,[,I
S0370269304009189,S0370269304009189-198,14,I
S0370269304009189,S0370269304009189-199,],I
S0370269304009189,S0370269304009189-200,",",I
S0370269304009189,S0370269304009189-201,based,I
S0370269304009189,S0370269304009189-202,on,I
S0370269304009189,S0370269304009189-203,the,I
S0370269304009189,S0370269304009189-204,same,I
S0370269304009189,S0370269304009189-205,quark,I
S0370269304009189,S0370269304009189-206,model,I
S0370269304009189,S0370269304009189-207,[,I
S0370269304009189,S0370269304009189-208,15,I
S0370269304009189,S0370269304009189-209,],L
S0370269304009189,S0370269304009189-210,.,O
S0370269304009189,S0370269304009189-211,In,O
S0370269304009189,S0370269304009189-212,Ref,O
S0370269304009189,S0370269304009189-213,.,O
S0370269304009189,S0370269304009189-214,[,O
S0370269304009189,S0370269304009189-215,12,O
S0370269304009189,S0370269304009189-216,],O
S0370269304009189,S0370269304009189-217,the,O
S0370269304009189,S0370269304009189-218,antiquark,U
S0370269304009189,S0370269304009189-219,was,O
S0370269304009189,S0370269304009189-220,heavy,O
S0370269304009189,S0370269304009189-221,",",O
S0370269304009189,S0370269304009189-222,c,O
S0370269304009189,S0370269304009189-223,or,O
S0370269304009189,S0370269304009189-224,b,O
S0370269304009189,S0370269304009189-225,",",O
S0370269304009189,S0370269304009189-226,and,O
S0370269304009189,S0370269304009189-227,accordingly,O
S0370269304009189,S0370269304009189-228,the,O
S0370269304009189,S0370269304009189-229,interaction,B
S0370269304009189,S0370269304009189-230,between,I
S0370269304009189,S0370269304009189-231,light,I
S0370269304009189,S0370269304009189-232,quarks,I
S0370269304009189,S0370269304009189-233,and,I
S0370269304009189,S0370269304009189-234,the,I
S0370269304009189,S0370269304009189-235,heavy,I
S0370269304009189,S0370269304009189-236,antiquark,I
S0370269304009189,S0370269304009189-237,was,I
S0370269304009189,S0370269304009189-238,neglected,I
S0370269304009189,S0370269304009189-239,",",I
S0370269304009189,S0370269304009189-240,consistent,I
S0370269304009189,S0370269304009189-241,with,I
S0370269304009189,S0370269304009189-242,the,I
S0370269304009189,S0370269304009189-243,heavy,I
S0370269304009189,S0370269304009189-244,quark,I
S0370269304009189,S0370269304009189-245,limit,L
S0370269304009189,S0370269304009189-246,.,O
S0370269304009189,S0370269304009189-247,In,O
S0370269304009189,S0370269304009189-248,Ref,O
S0370269304009189,S0370269304009189-249,.,O
S0370269304009189,S0370269304009189-250,[,O
S0370269304009189,S0370269304009189-251,16,O
S0370269304009189,S0370269304009189-252,],O
S0370269304009189,S0370269304009189-253,an,O
S0370269304009189,S0370269304009189-254,attractive,O
S0370269304009189,S0370269304009189-255,spin–spin,B
S0370269304009189,S0370269304009189-256,interaction,L
S0370269304009189,S0370269304009189-257,between,O
S0370269304009189,S0370269304009189-258,s̄,U
S0370269304009189,S0370269304009189-259,and,O
S0370269304009189,S0370269304009189-260,the,O
S0370269304009189,S0370269304009189-261,light,B
S0370269304009189,S0370269304009189-262,quarks,L
S0370269304009189,S0370269304009189-263,was,O
S0370269304009189,S0370269304009189-264,incorporated,O
S0370269304009189,S0370269304009189-265,and,O
S0370269304009189,S0370269304009189-266,shown,O
S0370269304009189,S0370269304009189-267,that,O
S0370269304009189,S0370269304009189-268,a,O
S0370269304009189,S0370269304009189-269,stable,O
S0370269304009189,S0370269304009189-270,or,O
S0370269304009189,S0370269304009189-271,narrow,O
S0370269304009189,S0370269304009189-272,positive,O
S0370269304009189,S0370269304009189-273,parity,O
S0370269304009189,S0370269304009189-274,uudds̄,B
S0370269304009189,S0370269304009189-275,pentaquark,L
S0370269304009189,S0370269304009189-276,can,O
S0370269304009189,S0370269304009189-277,be,O
S0370269304009189,S0370269304009189-278,accommodated,O
S0370269304009189,S0370269304009189-279,within,O
S0370269304009189,S0370269304009189-280,such,O
S0370269304009189,S0370269304009189-281,a,O
S0370269304009189,S0370269304009189-282,model,O
S0370269304009189,S0370269304009189-283,.,O
S0370269304009189,S0370269304009189-284,This,O
S0370269304009189,S0370269304009189-285,interaction,O
S0370269304009189,S0370269304009189-286,has,O
S0370269304009189,S0370269304009189-287,a,O
S0370269304009189,S0370269304009189-288,form,O
S0370269304009189,S0370269304009189-289,that,O
S0370269304009189,S0370269304009189-290,corresponds,O
S0370269304009189,S0370269304009189-291,to,O
S0370269304009189,S0370269304009189-292,η,B
S0370269304009189,S0370269304009189-293,meson,I
S0370269304009189,S0370269304009189-294,exchange,L
S0370269304009189,S0370269304009189-295,[,O
S0370269304009189,S0370269304009189-296,17,O
S0370269304009189,S0370269304009189-297,],O
S0370269304009189,S0370269304009189-298,and,O
S0370269304009189,S0370269304009189-299,its,O
S0370269304009189,S0370269304009189-300,role,O
S0370269304009189,S0370269304009189-301,is,O
S0370269304009189,S0370269304009189-302,to,O
S0370269304009189,S0370269304009189-303,lower,B
S0370269304009189,S0370269304009189-304,the,I
S0370269304009189,S0370269304009189-305,energy,I
S0370269304009189,S0370269304009189-306,of,I
S0370269304009189,S0370269304009189-307,the,I
S0370269304009189,S0370269304009189-308,whole,I
S0370269304009189,S0370269304009189-309,system,L
S0370269304009189,S0370269304009189-310,.,O
S2212667814000070,S2212667814000070-0,This,O
S2212667814000070,S2212667814000070-1,paper,O
S2212667814000070,S2212667814000070-2,suggests,O
S2212667814000070,S2212667814000070-3,a,O
S2212667814000070,S2212667814000070-4,design,B
S2212667814000070,S2212667814000070-5,of,I
S2212667814000070,S2212667814000070-6,high,I
S2212667814000070,S2212667814000070-7,quality,I
S2212667814000070,S2212667814000070-8,real-time,I
S2212667814000070,S2212667814000070-9,rotation,I
S2212667814000070,S2212667814000070-10,face,I
S2212667814000070,S2212667814000070-11,detection,I
S2212667814000070,S2212667814000070-12,architecture,I
S2212667814000070,S2212667814000070-13,for,I
S2212667814000070,S2212667814000070-14,gesture,I
S2212667814000070,S2212667814000070-15,recognition,I
S2212667814000070,S2212667814000070-16,of,I
S2212667814000070,S2212667814000070-17,smart,I
S2212667814000070,S2212667814000070-18,TV,L
S2212667814000070,S2212667814000070-19,.,O
S2212667814000070,S2212667814000070-20,For,O
S2212667814000070,S2212667814000070-21,high,O
S2212667814000070,S2212667814000070-22,performance,O
S2212667814000070,S2212667814000070-23,rotated,O
S2212667814000070,S2212667814000070-24,face,B
S2212667814000070,S2212667814000070-25,detection,L
S2212667814000070,S2212667814000070-26,",",O
S2212667814000070,S2212667814000070-27,the,O
S2212667814000070,S2212667814000070-28,multiple-MCT,U
S2212667814000070,S2212667814000070-29,(,O
S2212667814000070,S2212667814000070-30,Modified,B
S2212667814000070,S2212667814000070-31,Census,I
S2212667814000070,S2212667814000070-32,Transform,L
S2212667814000070,S2212667814000070-33,),O
S2212667814000070,S2212667814000070-34,architecture,O
S2212667814000070,S2212667814000070-35,",",O
S2212667814000070,S2212667814000070-36,which,O
S2212667814000070,S2212667814000070-37,is,O
S2212667814000070,S2212667814000070-38,robust,O
S2212667814000070,S2212667814000070-39,against,O
S2212667814000070,S2212667814000070-40,lighting,O
S2212667814000070,S2212667814000070-41,change,O
S2212667814000070,S2212667814000070-42,",",O
S2212667814000070,S2212667814000070-43,was,O
S2212667814000070,S2212667814000070-44,used,O
S2212667814000070,S2212667814000070-45,.,O
S2212667814000070,S2212667814000070-46,The,O
S2212667814000070,S2212667814000070-47,Adaboost,B
S2212667814000070,S2212667814000070-48,learning,I
S2212667814000070,S2212667814000070-49,algorithm,L
S2212667814000070,S2212667814000070-50,was,O
S2212667814000070,S2212667814000070-51,used,O
S2212667814000070,S2212667814000070-52,for,O
S2212667814000070,S2212667814000070-53,creating,B
S2212667814000070,S2212667814000070-54,optimized,I
S2212667814000070,S2212667814000070-55,learning,I
S2212667814000070,S2212667814000070-56,data,L
S2212667814000070,S2212667814000070-57,.,O
S2212667814000070,S2212667814000070-58,The,O
S2212667814000070,S2212667814000070-59,proposed,O
S2212667814000070,S2212667814000070-60,hardware,B
S2212667814000070,S2212667814000070-61,structure,L
S2212667814000070,S2212667814000070-62,was,O
S2212667814000070,S2212667814000070-63,composed,O
S2212667814000070,S2212667814000070-64,of,O
S2212667814000070,S2212667814000070-65,Color,B
S2212667814000070,S2212667814000070-66,Space,I
S2212667814000070,S2212667814000070-67,Converter,L
S2212667814000070,S2212667814000070-68,",",O
S2212667814000070,S2212667814000070-69,Image,B
S2212667814000070,S2212667814000070-70,Resizer,I
S2212667814000070,S2212667814000070-71,",",L
S2212667814000070,S2212667814000070-72,Noise,B
S2212667814000070,S2212667814000070-73,Filter,L
S2212667814000070,S2212667814000070-74,",",O
S2212667814000070,S2212667814000070-75,Memory,B
S2212667814000070,S2212667814000070-76,Controller,I
S2212667814000070,S2212667814000070-77,Interface,L
S2212667814000070,S2212667814000070-78,",",O
S2212667814000070,S2212667814000070-79,Image,B
S2212667814000070,S2212667814000070-80,Rotator,L
S2212667814000070,S2212667814000070-81,",",O
S2212667814000070,S2212667814000070-82,Image,B
S2212667814000070,S2212667814000070-83,Scaler,L
S2212667814000070,S2212667814000070-84,",",O
S2212667814000070,S2212667814000070-85,MCT,B
S2212667814000070,S2212667814000070-86,Generator,L
S2212667814000070,S2212667814000070-87,",",O
S2212667814000070,S2212667814000070-88,Candidate,B
S2212667814000070,S2212667814000070-89,Detector,I
S2212667814000070,S2212667814000070-90,",",L
S2212667814000070,S2212667814000070-91,Confidence,B
S2212667814000070,S2212667814000070-92,Switch,L
S2212667814000070,S2212667814000070-93,",",O
S2212667814000070,S2212667814000070-94,Confidence,B
S2212667814000070,S2212667814000070-95,Mapper,L
S2212667814000070,S2212667814000070-96,",",O
S2212667814000070,S2212667814000070-97,Position,B
S2212667814000070,S2212667814000070-98,Resizer,I
S2212667814000070,S2212667814000070-99,",",L
S2212667814000070,S2212667814000070-100,Data,B
S2212667814000070,S2212667814000070-101,Grouper,L
S2212667814000070,S2212667814000070-102,",",O
S2212667814000070,S2212667814000070-103,Overlay,B
S2212667814000070,S2212667814000070-104,Processor,L
S2212667814000070,S2212667814000070-105,and,O
S2212667814000070,S2212667814000070-106,Color,B
S2212667814000070,S2212667814000070-107,Overlay,I
S2212667814000070,S2212667814000070-108,Processer,L
S2212667814000070,S2212667814000070-109,.,O
S2212667814000070,S2212667814000070-110,As,O
S2212667814000070,S2212667814000070-111,a,O
S2212667814000070,S2212667814000070-112,result,O
S2212667814000070,S2212667814000070-113,",",O
S2212667814000070,S2212667814000070-114,suggested,O
S2212667814000070,S2212667814000070-115,face,B
S2212667814000070,S2212667814000070-116,detection,L
S2212667814000070,S2212667814000070-117,device,O
S2212667814000070,S2212667814000070-118,can,O
S2212667814000070,S2212667814000070-119,conduct,O
S2212667814000070,S2212667814000070-120,real-time,B
S2212667814000070,S2212667814000070-121,processing,L
S2212667814000070,S2212667814000070-122,at,O
S2212667814000070,S2212667814000070-123,speed,O
S2212667814000070,S2212667814000070-124,of,O
S2212667814000070,S2212667814000070-125,at,O
S2212667814000070,S2212667814000070-126,least,O
S2212667814000070,S2212667814000070-127,30,O
S2212667814000070,S2212667814000070-128,frames,O
S2212667814000070,S2212667814000070-129,per,O
S2212667814000070,S2212667814000070-130,second,O
S2212667814000070,S2212667814000070-131,.,O
S0377025714001682,S0377025714001682-0,In,O
S0377025714001682,S0377025714001682-1,order,O
S0377025714001682,S0377025714001682-2,for,O
S0377025714001682,S0377025714001682-3,DLS,B
S0377025714001682,S0377025714001682-4,based,I
S0377025714001682,S0377025714001682-5,micro-rheology,L
S0377025714001682,S0377025714001682-6,to,O
S0377025714001682,S0377025714001682-7,be,O
S0377025714001682,S0377025714001682-8,successful,O
S0377025714001682,S0377025714001682-9,",",O
S0377025714001682,S0377025714001682-10,there,O
S0377025714001682,S0377025714001682-11,must,O
S0377025714001682,S0377025714001682-12,be,O
S0377025714001682,S0377025714001682-13,sufficient,O
S0377025714001682,S0377025714001682-14,scattering,O
S0377025714001682,S0377025714001682-15,contrast,O
S0377025714001682,S0377025714001682-16,between,O
S0377025714001682,S0377025714001682-17,the,O
S0377025714001682,S0377025714001682-18,sample,B
S0377025714001682,S0377025714001682-19,and,I
S0377025714001682,S0377025714001682-20,the,I
S0377025714001682,S0377025714001682-21,tracer,I
S0377025714001682,S0377025714001682-22,particles,L
S0377025714001682,S0377025714001682-23,.,O
S0377025714001682,S0377025714001682-24,In,O
S0377025714001682,S0377025714001682-25,order,O
S0377025714001682,S0377025714001682-26,to,O
S0377025714001682,S0377025714001682-27,achieve,O
S0377025714001682,S0377025714001682-28,this,O
S0377025714001682,S0377025714001682-29,",",O
S0377025714001682,S0377025714001682-30,the,O
S0377025714001682,S0377025714001682-31,maximum,O
S0377025714001682,S0377025714001682-32,possible,O
S0377025714001682,S0377025714001682-33,concentration,O
S0377025714001682,S0377025714001682-34,of,O
S0377025714001682,S0377025714001682-35,tracer,B
S0377025714001682,S0377025714001682-36,particles,L
S0377025714001682,S0377025714001682-37,was,O
S0377025714001682,S0377025714001682-38,added,O
S0377025714001682,S0377025714001682-39,such,O
S0377025714001682,S0377025714001682-40,that,O
S0377025714001682,S0377025714001682-41,single,O
S0377025714001682,S0377025714001682-42,scattering,O
S0377025714001682,S0377025714001682-43,events,O
S0377025714001682,S0377025714001682-44,still,O
S0377025714001682,S0377025714001682-45,dominated,O
S0377025714001682,S0377025714001682-46,(,O
S0377025714001682,S0377025714001682-47,as,O
S0377025714001682,S0377025714001682-48,determined,O
S0377025714001682,S0377025714001682-49,by,O
S0377025714001682,S0377025714001682-50,measurements,O
S0377025714001682,S0377025714001682-51,of,O
S0377025714001682,S0377025714001682-52,diffusion,O
S0377025714001682,S0377025714001682-53,coefficients,O
S0377025714001682,S0377025714001682-54,in,O
S0377025714001682,S0377025714001682-55,water,U
S0377025714001682,S0377025714001682-56,at,O
S0377025714001682,S0377025714001682-57,different,O
S0377025714001682,S0377025714001682-58,concentrations,O
S0377025714001682,S0377025714001682-59,),O
S0377025714001682,S0377025714001682-60,.,O
S0377025714001682,S0377025714001682-61,In,O
S0377025714001682,S0377025714001682-62,order,O
S0377025714001682,S0377025714001682-63,to,O
S0377025714001682,S0377025714001682-64,determine,O
S0377025714001682,S0377025714001682-65,whether,O
S0377025714001682,S0377025714001682-66,or,O
S0377025714001682,S0377025714001682-67,not,O
S0377025714001682,S0377025714001682-68,the,O
S0377025714001682,S0377025714001682-69,background,O
S0377025714001682,S0377025714001682-70,scattering,O
S0377025714001682,S0377025714001682-71,from,O
S0377025714001682,S0377025714001682-72,the,O
S0377025714001682,S0377025714001682-73,sample,O
S0377025714001682,S0377025714001682-74,was,O
S0377025714001682,S0377025714001682-75,sufficiently,O
S0377025714001682,S0377025714001682-76,low,O
S0377025714001682,S0377025714001682-77,compared,O
S0377025714001682,S0377025714001682-78,to,O
S0377025714001682,S0377025714001682-79,that,O
S0377025714001682,S0377025714001682-80,of,O
S0377025714001682,S0377025714001682-81,the,O
S0377025714001682,S0377025714001682-82,tracer,B
S0377025714001682,S0377025714001682-83,particles,L
S0377025714001682,S0377025714001682-84,",",O
S0377025714001682,S0377025714001682-85,we,O
S0377025714001682,S0377025714001682-86,also,O
S0377025714001682,S0377025714001682-87,compared,O
S0377025714001682,S0377025714001682-88,the,O
S0377025714001682,S0377025714001682-89,scattering,B
S0377025714001682,S0377025714001682-90,intensities,L
